DATE,rinvbf65Q4,rinvbf66Q1,rinvbf66Q2,rinvbf66Q3,rinvbf66Q4,rinvbf67Q1,rinvbf67Q2,rinvbf67Q3,rinvbf67Q4,rinvbf68Q1,rinvbf68Q2,rinvbf68Q3,rinvbf68Q4,rinvbf69Q1,rinvbf69Q2,rinvbf69Q3,rinvbf69Q4,rinvbf70Q1,rinvbf70Q2,rinvbf70Q3,rinvbf70Q4,rinvbf71Q1,rinvbf71Q2,rinvbf71Q3,rinvbf71Q4,rinvbf72Q1,rinvbf72Q2,rinvbf72Q3,rinvbf72Q4,rinvbf73Q1,rinvbf73Q2,rinvbf73Q3,rinvbf73Q4,rinvbf74Q1,rinvbf74Q2,rinvbf74Q3,rinvbf74Q4,rinvbf75Q1,rinvbf75Q2,rinvbf75Q3,rinvbf75Q4,rinvbf76Q1,rinvbf76Q2,rinvbf76Q3,rinvbf76Q4,rinvbf77Q1,rinvbf77Q2,rinvbf77Q3,rinvbf77Q4,rinvbf78Q1,rinvbf78Q2,rinvbf78Q3,rinvbf78Q4,rinvbf79Q1,rinvbf79Q2,rinvbf79Q3,rinvbf79Q4,rinvbf80Q1,rinvbf80Q2,rinvbf80Q3,rinvbf80Q4,rinvbf81Q1,rinvbf81Q2,rinvbf81Q3,rinvbf81Q4,rinvbf82Q1,rinvbf82Q2,rinvbf82Q3,rinvbf82Q4,rinvbf83Q1,rinvbf83Q2,rinvbf83Q3,rinvbf83Q4,rinvbf84Q1,rinvbf84Q2,rinvbf84Q3,rinvbf84Q4,rinvbf85Q1,rinvbf85Q2,rinvbf85Q3,rinvbf85Q4,rinvbf86Q1,rinvbf86Q2,rinvbf86Q3,rinvbf86Q4,rinvbf87Q1,rinvbf87Q2,rinvbf87Q3,rinvbf87Q4,rinvbf88Q1,rinvbf88Q2,rinvbf88Q3,rinvbf88Q4,rinvbf89Q1,rinvbf89Q2,rinvbf89Q3,rinvbf89Q4,rinvbf90Q1,rinvbf90Q2,rinvbf90Q3,rinvbf90Q4,rinvbf91Q1,rinvbf91Q2,rinvbf91Q3,rinvbf91Q4,rinvbf92Q1,rinvbf92Q2,rinvbf92Q3,rinvbf92Q4,rinvbf93Q1,rinvbf93Q2,rinvbf93Q3,rinvbf93Q4,rinvbf94Q1,rinvbf94Q2,rinvbf94Q3,rinvbf94Q4,rinvbf95Q1,rinvbf95Q2,rinvbf95Q3,rinvbf95Q4,rinvbf96Q1,rinvbf96Q2,rinvbf96Q3,rinvbf96Q4,rinvbf97Q1,rinvbf97Q2,rinvbf97Q3,rinvbf97Q4,rinvbf98Q1,rinvbf98Q2,rinvbf98Q3,rinvbf98Q4,rinvbf99Q1,rinvbf99Q2,rinvbf99Q3,rinvbf99Q4,rinvbf00Q1,rinvbf00Q2,rinvbf00Q3,rinvbf00Q4,rinvbf01Q1,rinvbf01Q2,rinvbf01Q3,rinvbf01Q4,rinvbf02Q1,rinvbf02Q2,rinvbf02Q3,rinvbf02Q4,rinvbf03Q1,rinvbf03Q2,rinvbf03Q3,rinvbf03Q4,rinvbf04Q1,rinvbf04Q2,rinvbf04Q3,rinvbf04Q4,rinvbf05Q1,rinvbf05Q2,rinvbf05Q3,rinvbf05Q4,rinvbf06Q1,rinvbf06Q2,rinvbf06Q3,rinvbf06Q4,rinvbf07Q1,rinvbf07Q2,rinvbf07Q3,rinvbf07Q4,rinvbf08Q1,rinvbf08Q2,rinvbf08Q3,rinvbf08Q4,rinvbf09Q1,rinvbf09Q2,rinvbf09Q3,rinvbf09Q4,rinvbf10Q1,rinvbf10Q2,rinvbf10Q3,rinvbf10Q4,rinvbf11Q1,rinvbf11Q2,rinvbf11Q3,rinvbf11Q4,rinvbf12Q1,rinvbf12Q2,rinvbf12Q3,rinvbf12Q4,rinvbf13Q1,rinvbf13Q2,rinvbf13Q3,rinvbf13Q4,rinvbf14Q1,rinvbf14Q2,rinvbf14Q3,rinvbf14Q4,rinvbf15Q1,rinvbf15Q2,rinvbf15Q3,rinvbf15Q4,rinvbf16Q1,rinvbf16Q2,rinvbf16Q3,rinvbf16Q4,rinvbf17Q1,rinvbf17Q2,rinvbf17Q3,rinvbf17Q4,rinvbf18Q1,rinvbf18Q2,rinvbf18Q3,rinvbf18Q4,rinvbf19Q1,rinvbf19Q2,rinvbf19Q3,rinvbf19Q4,rinvbf20Q1,rinvbf20Q2,rinvbf20Q3,rinvbf20Q4,rinvbf21Q1,rinvbf21Q2,rinvbf21Q3,rinvbf21Q4,rinvbf22Q1
1980:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,144.1,155.5,155.5,155.5,155.5,155.5,155.5,163.8,163.8,163.8,163.8,163.6,163.6,163.6,163.6,163.6,163.6,163.6,163.6,163.6,163.6,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,370.4,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,428.2,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,454.1,#N/A,459.5,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,459.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,445.9,445.9,445.9,445.9,445.9,445.9,445.9,445.9,443.8,443.8,443.8,443.8,443.8,443.8,443.8,443.8,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,576.9,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1,560.1
1980:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,154.3,157,157,157,157,157,166.4,166.4,166.4,166.4,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,375.8,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,434.7,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,464.3,#N/A,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,438.7,455.2,455.2,455.2,455.2,455.2,455.2,455.2,455.2,453.2,453.2,453.2,453.2,453.2,453.2,453.2,453.2,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,589.1,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8,571.8
1981:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161.7,162,162,162,162,169.7,169.7,169.7,169.7,170.9,170.9,170.9,170.9,171.6,171.6,171.6,171.6,171.6,171.6,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,385.7,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,444.9,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,471.3,#N/A,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,476.9,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,445.7,462.3,462.3,462.3,462.3,462.3,462.3,462.3,462.3,460.5,460.5,460.5,460.5,460.5,460.5,460.5,460.5,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5,583.5
1981:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.5,161.1,161.1,161.1,170.1,170.1,170.1,170.1,173.4,173.4,173.4,173.4,173.4,173.4,173.4,173.4,173.4,173.4,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,395.3,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,450.9,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,479.5,#N/A,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,471.6,471.6,471.6,471.6,471.6,471.6,471.6,471.6,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,613.4,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3,595.3
1981:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161,163.9,163.9,173.9,173.9,173.9,173.9,177,177,177,177,178.2,178.2,178.2,178.2,178.2,178.2,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,402.7,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,490.7,#N/A,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,497.8,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,465.7,483,483,483,483,483,483,483,483,481.2,481.2,481.2,481.2,481.2,481.2,481.2,481.2,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,627.4,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2,609.2
1981:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.2,162.7,174.2,174.2,174.2,174.2,176.3,176.3,176.3,176.3,176.9,176.9,176.9,176.9,176.9,176.9,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,501.4,#N/A,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3,623.3
1982:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,162.4,172,172,172,172,173.6,173.6,173.6,173.6,175.2,175.2,175.2,175.2,175.2,175.2,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,453.6,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,#N/A,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,465.5,483.3,483.3,483.3,483.3,483.3,483.3,483.3,483.3,481.1,481.1,481.1,481.1,481.1,481.1,481.1,481.1,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,624.9,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3,610.3
1982:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,168.2,166.7,166.7,166.7,167.1,167.1,167.1,167.1,166.9,166.9,166.9,166.9,166.9,166.9,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,369.5,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,440.1,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,469.6,#N/A,479.9,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,448.9,466.1,466.1,466.1,466.1,466.1,466.1,466.1,466.1,463.9,463.9,463.9,463.9,463.9,463.9,463.9,463.9,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3,591.3
1982:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161,163.4,163.4,163.3,163.3,163.3,163.3,163.9,163.9,163.9,163.9,163.9,163.9,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,424.8,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,454.2,#N/A,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,433.8,450.4,450.4,450.4,450.4,450.4,450.4,450.4,450.4,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,587.4,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3
1982:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.6,160.9,160.5,160.5,160.5,160.5,161.5,161.5,161.5,161.5,161.5,161.5,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,#N/A,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,454.7,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,441.4,441.4,441.4,441.4,441.4,441.4,441.4,441.4,439.2,439.2,439.2,439.2,439.2,439.2,439.2,439.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,577.2,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4
1983:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,162,159.9,159.9,159.9,159.9,161.6,161.6,161.6,161.6,161.6,161.6,337.5,337.5,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,341.6,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,403.1,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,#N/A,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,446.8,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,417.2,433.1,433.1,433.1,433.1,433.1,433.1,433.1,433.1,431,431,431,431,431,431,431,431,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,568.7,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556
1983:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161.8,163,163,163,165.3,165.3,165.3,165.3,165.3,165.3,346.9,346.9,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,348.8,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,407.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,440.6,#N/A,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,453.1,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,422.2,438.3,438.3,438.3,438.3,438.3,438.3,438.3,438.3,436.3,436.3,436.3,436.3,436.3,436.3,436.3,436.3,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,576.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7,563.7
