DATE,RG65Q4,RG66Q1,RG66Q2,RG66Q3,RG66Q4,RG67Q1,RG67Q2,RG67Q3,RG67Q4,RG68Q1,RG68Q2,RG68Q3,RG68Q4,RG69Q1,RG69Q2,RG69Q3,RG69Q4,RG70Q1,RG70Q2,RG70Q3,RG70Q4,RG71Q1,RG71Q2,RG71Q3,RG71Q4,RG72Q1,RG72Q2,RG72Q3,RG72Q4,RG73Q1,RG73Q2,RG73Q3,RG73Q4,RG74Q1,RG74Q2,RG74Q3,RG74Q4,RG75Q1,RG75Q2,RG75Q3,RG75Q4,RG76Q1,RG76Q2,RG76Q3,RG76Q4,RG77Q1,RG77Q2,RG77Q3,RG77Q4,RG78Q1,RG78Q2,RG78Q3,RG78Q4,RG79Q1,RG79Q2,RG79Q3,RG79Q4,RG80Q1,RG80Q2,RG80Q3,RG80Q4,RG81Q1,RG81Q2,RG81Q3,RG81Q4,RG82Q1,RG82Q2,RG82Q3,RG82Q4,RG83Q1,RG83Q2,RG83Q3,RG83Q4,RG84Q1,RG84Q2,RG84Q3,RG84Q4,RG85Q1,RG85Q2,RG85Q3,RG85Q4,RG86Q1,RG86Q2,RG86Q3,RG86Q4,RG87Q1,RG87Q2,RG87Q3,RG87Q4,RG88Q1,RG88Q2,RG88Q3,RG88Q4,RG89Q1,RG89Q2,RG89Q3,RG89Q4,RG90Q1,RG90Q2,RG90Q3,RG90Q4,RG91Q1,RG91Q2,RG91Q3,RG91Q4,RG92Q1,RG92Q2,RG92Q3,RG92Q4,RG93Q1,RG93Q2,RG93Q3,RG93Q4,RG94Q1,RG94Q2,RG94Q3,RG94Q4,RG95Q1,RG95Q2,RG95Q3,RG95Q4,RG96Q1,RG96Q2,RG96Q3,RG96Q4,RG97Q1,RG97Q2,RG97Q3,RG97Q4,RG98Q1,RG98Q2,RG98Q3,RG98Q4,RG99Q1,RG99Q2,RG99Q3,RG99Q4,RG00Q1,RG00Q2,RG00Q3,RG00Q4,RG01Q1,RG01Q2,RG01Q3,RG01Q4,RG02Q1,RG02Q2,RG02Q3,RG02Q4,RG03Q1,RG03Q2,RG03Q3,RG03Q4,RG04Q1,RG04Q2,RG04Q3,RG04Q4,RG05Q1,RG05Q2,RG05Q3,RG05Q4,RG06Q1,RG06Q2,RG06Q3,RG06Q4,RG07Q1,RG07Q2,RG07Q3,RG07Q4,RG08Q1,RG08Q2,RG08Q3,RG08Q4,RG09Q1,RG09Q2,RG09Q3,RG09Q4,RG10Q1,RG10Q2,RG10Q3,RG10Q4,RG11Q1,RG11Q2,RG11Q3,RG11Q4,RG12Q1,RG12Q2,RG12Q3,RG12Q4,RG13Q1,RG13Q2,RG13Q3,RG13Q4,RG14Q1,RG14Q2,RG14Q3,RG14Q4,RG15Q1,RG15Q2,RG15Q3,RG15Q4,RG16Q1,RG16Q2,RG16Q3,RG16Q4,RG17Q1,RG17Q2,RG17Q3,RG17Q4,RG18Q1,RG18Q2,RG18Q3,RG18Q4,RG19Q1,RG19Q2,RG19Q3,RG19Q4,RG20Q1,RG20Q2,RG20Q3,RG20Q4,RG21Q1,RG21Q2,RG21Q3,RG21Q4,RG22Q1
1985:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,313.7,313.5,699.4,699.4,708.3,708.3,708.3,708.3,712.1,712.1,712.1,712.1,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,716.7,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1072.8,1178.5,1178.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1180.5,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1300.8,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1584.7,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.6,2024.4,2024.4,2024.4
1985:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,325.5,729.2,729.2,731.8,731.8,731.8,731.8,738.6,738.6,738.6,738.6,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,749.8,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,825.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1095.7,1207.1,1207.1,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1209.2,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1334.6,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1625.8,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,1935.4,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.7,2070.6,2070.6,2070.6
1985:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,741.7,745.5,749.4,749.4,749.4,749.4,753.7,753.7,753.7,753.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,752.7,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,830.5,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1212.7,1212.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1214.7,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1342.6,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1635.5,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,1941.8,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.3,2079.1,2079.1,2079.1
1986:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,715.6,725.2,725.2,725.2,725.2,737.6,737.6,737.6,737.6,741.8,741.8,741.8,741.8,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,834.9,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1108.3,1221.9,1221.9,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1357.1,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1653.2,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.5,2095.5,2095.5
1986:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,737.5,742.2,742.2,742.2,751.6,751.6,751.6,751.6,758.8,758.8,758.8,758.8,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,850.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1129.6,1245.9,1245.9,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1688.3,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,1997.8,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.4,2139.2,2139.2,2139.2
1986:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,748.8,750.4,750.4,757.2,757.2,757.2,757.2,766.9,766.9,766.9,766.9,765.2,765.2,765.2,765.2,765.2,765.2,765.2,765.2,765.2,765.2,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,871.6,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1154.5,1275.3,1275.3,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1277.4,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1417.5,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,1726.6,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2043.4,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2185.8,2185.8,2185.8
1986:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,774.1,769.3,771.8,771.8,771.8,771.8,774.5,774.5,774.5,774.5,776,776,776,776,776,776,776,776,776,776,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,864.8,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1269.6,1269.6,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1271.5,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1409.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,1716.6,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2176.8,2176.8,2176.8
1987:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,756.9,759.6,759.6,759.6,759.6,772.9,772.9,772.9,772.9,776.6,776.6,776.6,776.6,775.7,775.7,775.7,775.7,775.7,775.7,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.1,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1153.4,1276.7,1276.7,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1278.4,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1413.2,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,1723.7,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2044.3,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.7,2189.5,2189.5,2189.5
1987:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,762.2,766.7,766.7,766.7,772.2,772.2,772.2,772.2,774.9,774.9,774.9,774.9,769.5,769.5,769.5,769.5,769.5,769.5,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1162.8,1287.5,1287.5,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1289.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2062.9,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.7,2206.5,2206.5,2206.5
1987:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,775.5,771.7,771.7,782.9,782.9,782.9,782.9,783.5,783.5,783.5,783.5,779.8,779.8,779.8,779.8,779.8,779.8,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1165.9,1290.9,1290.9,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,1734.6,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2067.7,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2208.8,2208.8,2208.8
1987:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,795,788.9,792.6,792.6,792.6,792.6,792.1,792.1,792.1,792.1,791.3,791.3,791.3,791.3,791.3,791.3,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1181.5,1308.6,1308.6,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1445.1,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2092.8,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2242.1,2241.9,2241.9,2241.9
